store,item,month,dayofweek,year,sales
1,14,2,1,2018,42.16975835291685
1,14,2,2,2018,42.33713617118516
1,14,3,3,2018,53.904258655521694
1,14,3,4,2018,57.43507287476455
1,14,3,5,2018,61.676115233895345
1,14,3,6,2018,65.32157559351786
1,14,3,0,2018,42.628697207613705
1,14,3,1,2018,50.344021493067494
1,14,3,2,2018,50.448610689198055
1,14,3,3,2018,53.904258655521694
1,14,3,4,2018,57.43507287476455
1,14,3,5,2018,61.676115233895345
1,14,3,6,2018,65.32157559351786
1,14,3,0,2018,42.628697207613705
1,14,3,1,2018,50.344021493067494
1,14,3,2,2018,50.448610689198055
1,14,3,3,2018,53.904258655521694
1,14,3,4,2018,57.43507287476455
1,14,3,5,2018,61.676115233895345
1,14,3,6,2018,65.32157559351786
1,14,3,0,2018,42.628697207613705
1,14,3,1,2018,50.344021493067494
1,14,3,2,2018,50.448610689198055
1,14,3,3,2018,53.904258655521694
1,14,3,4,2018,57.43507287476455
1,14,3,5,2018,61.676115233895345
1,14,3,6,2018,65.32157559351786
1,14,3,0,2018,42.628697207613705
1,14,3,1,2018,50.344021493067494
1,14,3,2,2018,50.448610689198055
1,14,3,3,2018,53.904258655521694
1,14,3,4,2018,57.43507287476455
1,14,3,5,2018,61.676115233895345
2,14,1,0,2018,50.84569578084145
2,14,1,1,2018,59.617802116658055
2,14,1,2,2018,59.90484588195748
2,14,1,3,2018,63.94775017902394
2,14,1,4,2018,67.6896224370712
2,14,1,5,2018,72.26442505770606
2,14,1,6,2018,76.38175399821195
2,14,1,0,2018,50.84569578084145
2,14,1,1,2018,59.617802116658055
2,14,1,2,2018,59.90484588195748
2,14,1,3,2018,63.94775017902394
2,14,1,4,2018,67.6896224370712
2,14,1,5,2018,72.26442505770606
2,14,1,6,2018,76.38175399821195
2,14,1,0,2018,50.84569578084145
2,14,1,1,2018,59.617802116658055
2,14,1,2,2018,59.90484588195748
2,14,1,3,2018,63.94775017902394
2,14,1,4,2018,67.6896224370712
2,14,1,5,2018,72.26442505770606
2,14,1,6,2018,76.38175399821195
2,14,1,0,2018,50.84569578084145
2,14,1,1,2018,59.617802116658055
2,14,1,2,2018,59.90484588195748
2,14,1,3,2018,63.94775017902394
2,14,1,4,2018,67.6896224370712
2,14,1,5,2018,72.26442505770606
2,14,1,6,2018,76.38175399821195
2,14,1,0,2018,50.84569578084145
2,14,1,1,2018,59.617802116658055
2,14,1,2,2018,59.90484588195748
2,14,2,3,2018,68.04909980673975
2,14,2,4,2018,72.31971407907024
2,14,2,5,2018,77.26001397497147
2,14,2,6,2018,81.64283010298954
2,14,2,0,2018,54.300422322248785
2,14,2,1,2018,63.46544475150519
2,14,2,2,2018,63.669602837351114
2,14,2,3,2018,68.04909980673975
2,14,2,4,2018,72.31971407907024
2,14,2,5,2018,77.26001397497147
2,14,2,6,2018,81.64283010298954
2,14,2,0,2018,54.300422322248785
2,14,2,1,2018,63.46544475150519
2,14,2,2,2018,63.669602837351114
2,14,2,3,2018,68.04909980673975
2,14,2,4,2018,72.31971407907024
2,14,2,5,2018,77.26001397497147
2,14,2,6,2018,81.64283010298954
2,14,2,0,2018,54.300422322248785
2,14,2,1,2018,63.46544475150519
2,14,2,2,2018,63.669602837351114
2,14,2,3,2018,68.04909980673975
2,14,2,4,2018,72.31971407907024
2,14,2,5,2018,77.26001397497147
2,14,2,6,2018,81.64283010298954
2,14,2,0,2018,54.300422322248785
2,14,2,1,2018,63.46544475150519
2,14,2,2,2018,63.669602837351114
2,14,3,3,2018,76.66070283542368
2,14,3,4,2018,81.47090091973999
2,14,3,5,2018,87.00204593124796
2,14,3,6,2018,91.94492749818298
2,14,3,0,2018,61.439352011348504
2,14,3,1,2018,71.63970789165576
2,14,3,2,2018,71.7810773553638
2,14,3,3,2018,76.66070283542368
2,14,3,4,2018,81.47090091973999
2,14,3,5,2018,87.00204593124796
2,14,3,6,2018,91.94492749818298
2,14,3,0,2018,61.439352011348504
2,14,3,1,2018,71.63970789165576
2,14,3,2,2018,71.7810773553638
2,14,3,3,2018,76.66070283542368
2,14,3,4,2018,81.47090091973999
2,14,3,5,2018,87.00204593124796
2,14,3,6,2018,91.94492749818298
2,14,3,0,2018,61.439352011348504
2,14,3,1,2018,71.63970789165576
2,14,3,2,2018,71.7810773553638
2,14,3,3,2018,76.66070283542368
2,14,3,4,2018,81.47090091973999
2,14,3,5,2018,87.00204593124796
2,14,3,6,2018,91.94492749818298
2,14,3,0,2018,61.439352011348504
2,14,3,1,2018,71.63970789165576
2,14,3,2,2018,71.7810773553638
2,14,3,3,2018,76.66070283542368
2,14,3,4,2018,81.47090091973999
2,14,3,5,2018,87.00204593124796
3,14,1,0,2018,44.06865215703399
3,14,1,1,2018,51.96341518697903
3,14,1,2,2018,52.188458127274124
3,14,1,3,2018,55.700230033095174
3,14,1,4,2018,58.939025626470546
3,14,1,5,2018,63.105527284957816
3,14,1,6,2018,66.58925239287595
3,14,1,0,2018,44.06865215703399
3,14,1,1,2018,51.96341518697903
3,14,1,2,2018,52.188458127274124
3,14,1,3,2018,55.700230033095174
3,14,1,4,2018,58.939025626470546
3,14,1,5,2018,63.105527284957816
3,14,1,6,2018,66.58925239287595
3,14,1,0,2018,44.06865215703399
3,14,1,1,2018,51.96341518697903
3,14,1,2,2018,52.188458127274124
3,14,1,3,2018,55.700230033095174
3,14,1,4,2018,58.939025626470546
3,14,1,5,2018,63.105527284957816
3,14,1,6,2018,66.58925239287595
3,14,1,0,2018,44.06865215703399
3,14,1,1,2018,51.96341518697903
3,14,1,2,2018,52.188458127274124
3,14,1,3,2018,55.700230033095174
3,14,1,4,2018,58.939025626470546
3,14,1,5,2018,63.105527284957816
3,14,1,6,2018,66.58925239287595
3,14,1,0,2018,44.06865215703399
3,14,1,1,2018,51.96341518697903
3,14,1,2,2018,52.188458127274124
3,14,2,3,2018,59.801579660810965
3,14,2,4,2018,63.56911726846955
3,14,2,5,2018,68.10111620222347
3,14,2,6,2018,71.85032849765354
3,14,2,0,2018,47.52337869844134
3,14,2,1,2018,55.81105782182618
3,14,2,2,2018,55.95321508266758
3,14,2,3,2018,59.801579660810965
3,14,2,4,2018,63.56911726846955
3,14,2,5,2018,68.10111620222347
3,14,2,6,2018,71.85032849765354
3,14,2,0,2018,47.52337869844134
3,14,2,1,2018,55.81105782182618
3,14,2,2,2018,55.95321508266758
3,14,2,3,2018,59.801579660810965
3,14,2,4,2018,63.56911726846955
3,14,2,5,2018,68.10111620222347
3,14,2,6,2018,71.85032849765354
3,14,2,0,2018,47.52337869844134
3,14,2,1,2018,55.81105782182618
3,14,2,2,2018,55.95321508266758
3,14,2,3,2018,59.801579660810965
3,14,2,4,2018,63.56911726846955
3,14,2,5,2018,68.10111620222347
3,14,2,6,2018,71.85032849765354
3,14,2,0,2018,47.52337869844134
3,14,2,1,2018,55.81105782182618
3,14,2,2,2018,55.95321508266758
3,14,3,3,2018,68.41318268949512
3,14,3,4,2018,72.72030410913956
3,14,3,5,2018,77.84314815849996
3,14,3,6,2018,82.15242589284698
3,14,3,0,2018,54.662308387541096
3,14,3,1,2018,63.985320961976875
3,14,3,2,2018,64.06468960068057
3,14,3,3,2018,68.41318268949512
3,14,3,4,2018,72.72030410913956
3,14,3,5,2018,77.84314815849996
3,14,3,6,2018,82.15242589284698
3,14,3,0,2018,54.662308387541096
3,14,3,1,2018,63.985320961976875
3,14,3,2,2018,64.06468960068057
3,14,3,3,2018,68.41318268949512
3,14,3,4,2018,72.72030410913956
3,14,3,5,2018,77.84314815849996
3,14,3,6,2018,82.15242589284698
3,14,3,0,2018,54.662308387541096
3,14,3,1,2018,63.985320961976875
3,14,3,2,2018,64.06468960068057
3,14,3,3,2018,68.41318268949512
3,14,3,4,2018,72.72030410913956
3,14,3,5,2018,77.84314815849996
3,14,3,6,2018,82.15242589284698
3,14,3,0,2018,54.662308387541096
3,14,3,1,2018,63.985320961976875
3,14,3,2,2018,64.06468960068057
3,14,3,3,2018,68.41318268949512
3,14,3,4,2018,72.72030410913956
3,14,3,5,2018,77.84314815849996
4,14,1,0,2018,39.76432301292396
4,14,1,1,2018,47.04335426195833
4,14,1,2,2018,47.15127894014918
4,14,1,3,2018,50.49649229359748
4,14,1,4,2018,53.60555769996799
4,14,1,5,2018,57.151479576280025
4,14,1,6,2018,60.489476059813555
4,14,1,0,2018,39.76432301292396
4,14,1,1,2018,47.04335426195833
4,14,1,2,2018,47.15127894014918
4,14,1,3,2018,50.49649229359748
4,14,1,4,2018,53.60555769996799
4,14,1,5,2018,57.151479576280025
4,14,1,6,2018,60.489476059813555
4,14,1,0,2018,39.76432301292396
4,14,1,1,2018,47.04335426195833
4,14,1,2,2018,47.15127894014918
4,14,1,3,2018,50.49649229359748
4,14,1,4,2018,53.60555769996799
4,14,1,5,2018,57.151479576280025
4,14,1,6,2018,60.489476059813555
4,14,1,0,2018,39.76432301292396
4,14,1,1,2018,47.04335426195833
4,14,1,2,2018,47.15127894014918
4,14,1,3,2018,50.49649229359748
4,14,1,4,2018,53.60555769996799
4,14,1,5,2018,57.151479576280025
4,14,1,6,2018,60.489476059813555
4,14,1,0,2018,39.76432301292396
4,14,1,1,2018,47.04335426195833
4,14,1,2,2018,47.15127894014918
4,14,2,3,2018,54.5978419213133
4,14,2,4,2018,58.235649341966955
4,14,2,5,2018,62.14706849354526
4,14,2,6,2018,65.75055216459118
4,14,2,0,2018,43.21904955433131
4,14,2,1,2018,50.890996896805454
4,14,2,2,2018,50.91603589554262
4,14,2,3,2018,54.5978419213133
4,14,2,4,2018,58.235649341966955
4,14,2,5,2018,62.14706849354526
4,14,2,6,2018,65.75055216459118
4,14,2,0,2018,43.21904955433131
4,14,2,1,2018,50.890996896805454
4,14,2,2,2018,50.91603589554262
4,14,2,3,2018,54.5978419213133
4,14,2,4,2018,58.235649341966955
4,14,2,5,2018,62.14706849354526
4,14,2,6,2018,65.75055216459118
4,14,2,0,2018,43.21904955433131
4,14,2,1,2018,50.890996896805454
4,14,2,2,2018,50.91603589554262
4,14,2,3,2018,54.5978419213133
4,14,2,4,2018,58.235649341966955
4,14,2,5,2018,62.14706849354526
4,14,2,6,2018,65.75055216459118
4,14,2,0,2018,43.21904955433131
4,14,2,1,2018,50.890996896805454
4,14,2,2,2018,50.91603589554262
4,14,3,3,2018,63.20944494999727
4,14,3,4,2018,67.38683618263705
4,14,3,5,2018,71.88910044982214
4,14,3,6,2018,76.05264955978463
4,14,3,0,2018,50.35797924343107
4,14,3,1,2018,59.06526003695609
4,14,3,2,2018,59.02751041355549
4,14,3,3,2018,63.20944494999727
4,14,3,4,2018,67.38683618263705
4,14,3,5,2018,71.88910044982214
4,14,3,6,2018,76.05264955978463
4,14,3,0,2018,50.35797924343107
4,14,3,1,2018,59.06526003695609
4,14,3,2,2018,59.02751041355549
4,14,3,3,2018,63.20944494999727
4,14,3,4,2018,67.38683618263705
4,14,3,5,2018,71.88910044982214
4,14,3,6,2018,76.05264955978463
4,14,3,0,2018,50.35797924343107
4,14,3,1,2018,59.06526003695609
4,14,3,2,2018,59.02751041355549
4,14,3,3,2018,63.20944494999727
4,14,3,4,2018,67.38683618263705
4,14,3,5,2018,71.88910044982214
4,14,3,6,2018,76.05264955978463
4,14,3,0,2018,50.35797924343107
4,14,3,1,2018,59.06526003695609
4,14,3,2,2018,59.02751041355549
4,14,3,3,2018,63.20944494999727
4,14,3,4,2018,67.38683618263705
4,14,3,5,2018,71.88910044982214
5,14,1,0,2018,24.458075731862237
5,14,1,1,2018,29.82034672404875
5,14,1,2,2018,29.933639090557026
5,14,1,3,2018,32.054747158437706
5,14,1,4,2018,34.08426119126492
5,14,1,5,2018,36.86199161177188
5,14,1,6,2018,39.13337308149973
5,14,1,0,2018,24.458075731862237
5,14,1,1,2018,29.82034672404875
5,14,1,2,2018,29.933639090557026
5,14,1,3,2018,32.054747158437706
5,14,1,4,2018,34.08426119126492
5,14,1,5,2018,36.86199161177188
5,14,1,6,2018,39.13337308149973
5,14,1,0,2018,24.458075731862237
5,14,1,1,2018,29.82034672404875
5,14,1,2,2018,29.933639090557026
5,14,1,3,2018,32.054747158437706
5,14,1,4,2018,34.08426119126492
5,14,1,5,2018,36.86199161177188
5,14,1,6,2018,39.13337308149973
5,14,1,0,2018,24.458075731862237
5,14,1,1,2018,29.82034672404875
5,14,1,2,2018,29.933639090557026
5,14,1,3,2018,32.054747158437706
5,14,1,4,2018,34.08426119126492
5,14,1,5,2018,36.86199161177188
5,14,1,6,2018,39.13337308149973
5,14,1,0,2018,24.458075731862237
5,14,1,1,2018,29.82034672404875
5,14,1,2,2018,29.933639090557026
5,14,2,3,2018,36.156096786153334
5,14,2,4,2018,38.71435283326382
5,14,2,5,2018,41.85758052903716
5,14,2,6,2018,44.39444918627718
5,14,2,0,2018,27.91280227326965
5,14,2,1,2018,33.66798935889578
5,14,2,2,2018,33.698396045950375
5,14,2,3,2018,36.156096786153334
5,14,2,4,2018,38.71435283326382
5,14,2,5,2018,41.85758052903716
5,14,2,6,2018,44.39444918627718
5,14,2,0,2018,27.91280227326965
5,14,2,1,2018,33.66798935889578
5,14,2,2,2018,33.698396045950375
5,14,2,3,2018,36.156096786153334
5,14,2,4,2018,38.71435283326382
5,14,2,5,2018,41.85758052903716
5,14,2,6,2018,44.39444918627718
5,14,2,0,2018,27.91280227326965
5,14,2,1,2018,33.66798935889578
5,14,2,2,2018,33.698396045950375
5,14,2,3,2018,36.156096786153334
5,14,2,4,2018,38.71435283326382
5,14,2,5,2018,41.85758052903716
5,14,2,6,2018,44.39444918627718
5,14,2,0,2018,27.91280227326965
5,14,2,1,2018,33.66798935889578
5,14,2,2,2018,33.698396045950375
5,14,3,3,2018,44.767699814837385
5,14,3,4,2018,47.86553967393374
5,14,3,5,2018,51.5996124853138
5,14,3,6,2018,54.69654658147078
5,14,3,0,2018,35.05173196236923
5,14,3,1,2018,41.842252499046396
5,14,3,2,2018,41.809870563963166
5,14,3,3,2018,44.767699814837385
5,14,3,4,2018,47.86553967393374
5,14,3,5,2018,51.5996124853138
5,14,3,6,2018,54.69654658147078
5,14,3,0,2018,35.05173196236923
5,14,3,1,2018,41.842252499046396
5,14,3,2,2018,41.809870563963166
5,14,3,3,2018,44.767699814837385
5,14,3,4,2018,47.86553967393374
5,14,3,5,2018,51.5996124853138
5,14,3,6,2018,54.69654658147078
5,14,3,0,2018,35.05173196236923
5,14,3,1,2018,41.842252499046396
5,14,3,2,2018,41.809870563963166
5,14,3,3,2018,44.767699814837385
5,14,3,4,2018,47.86553967393374
5,14,3,5,2018,51.5996124853138
5,14,3,6,2018,54.69654658147078
5,14,3,0,2018,35.05173196236923
5,14,3,1,2018,41.842252499046396
5,14,3,2,2018,41.809870563963166
5,14,3,3,2018,44.767699814837385
5,14,3,4,2018,47.86553967393374
5,14,3,5,2018,51.5996124853138
6,14,1,0,2018,24.376513111482602
6,14,1,1,2018,29.78521323355357
6,14,1,2,2018,29.900479613786732
6,14,1,3,2018,31.993239888111294
6,14,1,4,2018,34.04054809913057
6,14,1,5,2018,36.831989671473416
6,14,1,6,2018,38.97161015356881
6,14,1,0,2018,24.376513111482602
6,14,1,1,2018,29.78521323355357
6,14,1,2,2018,29.900479613786732
6,14,1,3,2018,31.993239888111294
6,14,1,4,2018,34.04054809913057
6,14,1,5,2018,36.831989671473416
6,14,1,6,2018,38.97161015356881
6,14,1,0,2018,24.376513111482602
6,14,1,1,2018,29.78521323355357
6,14,1,2,2018,29.900479613786732
6,14,1,3,2018,31.993239888111294
6,14,1,4,2018,34.04054809913057
6,14,1,5,2018,36.831989671473416
6,14,1,6,2018,38.97161015356881
6,14,1,0,2018,24.376513111482602
6,14,1,1,2018,29.78521323355357
6,14,1,2,2018,29.900479613786732
6,14,1,3,2018,31.993239888111294
6,14,1,4,2018,34.04054809913057
6,14,1,5,2018,36.831989671473416
6,14,1,6,2018,38.97161015356881
6,14,1,0,2018,24.376513111482602
6,14,1,1,2018,29.78521323355357
6,14,1,2,2018,29.900479613786732
6,14,2,3,2018,36.09458951582693
6,14,2,4,2018,38.67063974112947
6,14,2,5,2018,41.827578588738696
6,14,2,6,2018,44.23268625834626
6,14,2,0,2018,27.831239652890016
6,14,2,1,2018,33.6328558684006
6,14,2,2,2018,33.66523656918008
6,14,2,3,2018,36.09458951582693
6,14,2,4,2018,38.67063974112947
6,14,2,5,2018,41.827578588738696
6,14,2,6,2018,44.23268625834626
6,14,2,0,2018,27.831239652890016
6,14,2,1,2018,33.6328558684006
6,14,2,2,2018,33.66523656918008
6,14,2,3,2018,36.09458951582693
6,14,2,4,2018,38.67063974112947
6,14,2,5,2018,41.827578588738696
6,14,2,6,2018,44.23268625834626
6,14,2,0,2018,27.831239652890016
6,14,2,1,2018,33.6328558684006
6,14,2,2,2018,33.66523656918008
6,14,2,3,2018,36.09458951582693
6,14,2,4,2018,38.67063974112947
6,14,2,5,2018,41.827578588738696
6,14,2,6,2018,44.23268625834626
6,14,2,0,2018,27.831239652890016
6,14,2,1,2018,33.6328558684006
6,14,2,2,2018,33.66523656918008
6,14,3,3,2018,44.706192544510984
6,14,3,4,2018,47.82182658179939
6,14,3,5,2018,51.56961054501534
6,14,3,6,2018,54.53478365353986
6,14,3,0,2018,34.970169341989624
6,14,3,1,2018,41.80711900855123
6,14,3,2,2018,41.77671108719289
6,14,3,3,2018,44.706192544510984
6,14,3,4,2018,47.82182658179939
6,14,3,5,2018,51.56961054501534
6,14,3,6,2018,54.53478365353986
6,14,3,0,2018,34.970169341989624
6,14,3,1,2018,41.80711900855123
6,14,3,2,2018,41.77671108719289
6,14,3,3,2018,44.706192544510984
6,14,3,4,2018,47.82182658179939
6,14,3,5,2018,51.56961054501534
6,14,3,6,2018,54.53478365353986
6,14,3,0,2018,34.970169341989624
6,14,3,1,2018,41.80711900855123
6,14,3,2,2018,41.77671108719289
6,14,3,3,2018,44.706192544510984
6,14,3,4,2018,47.82182658179939
6,14,3,5,2018,51.56961054501534
6,14,3,6,2018,54.53478365353986
6,14,3,0,2018,34.970169341989624
6,14,3,1,2018,41.80711900855123
6,14,3,2,2018,41.77671108719289
6,14,3,3,2018,44.706192544510984
6,14,3,4,2018,47.82182658179939
6,14,3,5,2018,51.56961054501534
7,14,1,0,2018,21.361858241427285
7,14,1,1,2018,26.3249749815379
7,14,1,2,2018,26.4928922903812
7,14,1,3,2018,28.516512124465372
7,14,1,4,2018,30.151586221907124
7,14,1,5,2018,32.73247748889049
7,14,1,6,2018,34.76637193452586
7,14,1,0,2018,21.361858241427285
7,14,1,1,2018,26.3249749815379
7,14,1,2,2018,26.4928922903812
7,14,1,3,2018,28.516512124465372
7,14,1,4,2018,30.151586221907124
7,14,1,5,2018,32.73247748889049
7,14,1,6,2018,34.76637193452586
7,14,1,0,2018,21.361858241427285
7,14,1,1,2018,26.3249749815379
7,14,1,2,2018,26.4928922903812
7,14,1,3,2018,28.516512124465372
7,14,1,4,2018,30.151586221907124
7,14,1,5,2018,32.73247748889049
7,14,1,6,2018,34.76637193452586
7,14,1,0,2018,21.361858241427285
7,14,1,1,2018,26.3249749815379
7,14,1,2,2018,26.4928922903812
7,14,1,3,2018,28.516512124465372
7,14,1,4,2018,30.151586221907124
7,14,1,5,2018,32.73247748889049
7,14,1,6,2018,34.76637193452586
7,14,1,0,2018,21.361858241427285
7,14,1,1,2018,26.3249749815379
7,14,1,2,2018,26.4928922903812
7,14,2,3,2018,32.61786175218115
7,14,2,4,2018,34.78167786390606
7,14,2,5,2018,37.72806640615571
7,14,2,6,2018,40.02744803930326
7,14,2,0,2018,24.81658478283468
7,14,2,1,2018,30.17261761638506
7,14,2,2,2018,30.257649245774687
7,14,2,3,2018,32.61786175218115
7,14,2,4,2018,34.78167786390606
7,14,2,5,2018,37.72806640615571
7,14,2,6,2018,40.02744803930326
7,14,2,0,2018,24.81658478283468
7,14,2,1,2018,30.17261761638506
7,14,2,2,2018,30.257649245774687
7,14,2,3,2018,32.61786175218115
7,14,2,4,2018,34.78167786390606
7,14,2,5,2018,37.72806640615571
7,14,2,6,2018,40.02744803930326
7,14,2,0,2018,24.81658478283468
7,14,2,1,2018,30.17261761638506
7,14,2,2,2018,30.257649245774687
7,14,2,3,2018,32.61786175218115
7,14,2,4,2018,34.78167786390606
7,14,2,5,2018,37.72806640615571
7,14,2,6,2018,40.02744803930326
7,14,2,0,2018,24.81658478283468
7,14,2,1,2018,30.17261761638506
7,14,2,2,2018,30.257649245774687
7,14,3,3,2018,41.22946478086513
7,14,3,4,2018,43.93286470457594
7,14,3,5,2018,47.470098362432374
7,14,3,6,2018,50.329545434496886
7,14,3,0,2018,31.955514471934436
7,14,3,1,2018,38.346880756535555
7,14,3,2,2018,38.36912376378737
7,14,3,3,2018,41.22946478086513
7,14,3,4,2018,43.93286470457594
7,14,3,5,2018,47.470098362432374
7,14,3,6,2018,50.329545434496886
7,14,3,0,2018,31.955514471934436
7,14,3,1,2018,38.346880756535555
7,14,3,2,2018,38.36912376378737
7,14,3,3,2018,41.22946478086513
7,14,3,4,2018,43.93286470457594
7,14,3,5,2018,47.470098362432374
7,14,3,6,2018,50.329545434496886
7,14,3,0,2018,31.955514471934436
7,14,3,1,2018,38.346880756535555
7,14,3,2,2018,38.36912376378737
7,14,3,3,2018,41.22946478086513
7,14,3,4,2018,43.93286470457594
7,14,3,5,2018,47.470098362432374
7,14,3,6,2018,50.329545434496886
7,14,3,0,2018,31.955514471934436
7,14,3,1,2018,38.346880756535555
7,14,3,2,2018,38.36912376378737
7,14,3,3,2018,41.22946478086513
7,14,3,4,2018,43.93286470457594
7,14,3,5,2018,47.470098362432374
8,14,1,0,2018,48.46838758279961
8,14,1,1,2018,56.99061212081063
8,14,1,2,2018,57.08736419336553
8,14,1,3,2018,60.99871962958747
8,14,1,4,2018,64.73998853641729
8,14,1,5,2018,68.86207473148481
8,14,1,6,2018,72.95966021111961
8,14,1,0,2018,48.46838758279961
8,14,1,1,2018,56.99061212081063
8,14,1,2,2018,57.08736419336553
8,14,1,3,2018,60.99871962958747
8,14,1,4,2018,64.73998853641729
8,14,1,5,2018,68.86207473148481
8,14,1,6,2018,72.95966021111961
8,14,1,0,2018,48.46838758279961
8,14,1,1,2018,56.99061212081063
8,14,1,2,2018,57.08736419336553
8,14,1,3,2018,60.99871962958747
8,14,1,4,2018,64.73998853641729
8,14,1,5,2018,68.86207473148481
8,14,1,6,2018,72.95966021111961
8,14,1,0,2018,48.46838758279961
8,14,1,1,2018,56.99061212081063
8,14,1,2,2018,57.08736419336553
8,14,1,3,2018,60.99871962958747
8,14,1,4,2018,64.73998853641729
8,14,1,5,2018,68.86207473148481
8,14,1,6,2018,72.95966021111961
8,14,1,0,2018,48.46838758279961
8,14,1,1,2018,56.99061212081063
8,14,1,2,2018,57.08736419336553
8,14,2,3,2018,65.10006925730336
8,14,2,4,2018,69.3700801784163
8,14,2,5,2018,73.85766364875023
8,14,2,6,2018,78.22073631589721
8,14,2,0,2018,51.92311412420696
8,14,2,1,2018,60.838254755657694
8,14,2,2,2018,60.8521211487589
8,14,2,3,2018,65.10006925730336
8,14,2,4,2018,69.3700801784163
8,14,2,5,2018,73.85766364875023
8,14,2,6,2018,78.22073631589721
8,14,2,0,2018,51.92311412420696
8,14,2,1,2018,60.838254755657694
8,14,2,2,2018,60.8521211487589
8,14,2,3,2018,65.10006925730336
8,14,2,4,2018,69.3700801784163
8,14,2,5,2018,73.85766364875023
8,14,2,6,2018,78.22073631589721
8,14,2,0,2018,51.92311412420696
8,14,2,1,2018,60.838254755657694
8,14,2,2,2018,60.8521211487589
8,14,2,3,2018,65.10006925730336
8,14,2,4,2018,69.3700801784163
8,14,2,5,2018,73.85766364875023
8,14,2,6,2018,78.22073631589721
8,14,2,0,2018,51.92311412420696
8,14,2,1,2018,60.838254755657694
8,14,2,2,2018,60.8521211487589
8,14,3,3,2018,73.71167228598728
8,14,3,4,2018,78.52126701908605
8,14,3,5,2018,83.59969560502671
8,14,3,6,2018,88.52283371109066
8,14,3,0,2018,59.06204381330672
8,14,3,1,2018,69.01251789580832
8,14,3,2,2018,68.96359566677182
8,14,3,3,2018,73.71167228598728
8,14,3,4,2018,78.52126701908605
8,14,3,5,2018,83.59969560502671
8,14,3,6,2018,88.52283371109066
8,14,3,0,2018,59.06204381330672
8,14,3,1,2018,69.01251789580832
8,14,3,2,2018,68.96359566677182
8,14,3,3,2018,73.71167228598728
8,14,3,4,2018,78.52126701908605
8,14,3,5,2018,83.59969560502671
8,14,3,6,2018,88.52283371109066
8,14,3,0,2018,59.06204381330672
8,14,3,1,2018,69.01251789580832
8,14,3,2,2018,68.96359566677182
8,14,3,3,2018,73.71167228598728
8,14,3,4,2018,78.52126701908605
8,14,3,5,2018,83.59969560502671
8,14,3,6,2018,88.52283371109066
8,14,3,0,2018,59.06204381330672
8,14,3,1,2018,69.01251789580832
8,14,3,2,2018,68.96359566677182
8,14,3,3,2018,73.71167228598728
8,14,3,4,2018,78.52126701908605
8,14,3,5,2018,83.59969560502671
9,14,1,0,2018,38.63495087933311
9,14,1,1,2018,46.09105939612008
9,14,1,2,2018,46.156206167071645
9,14,1,3,2018,49.5582451331047
9,14,1,4,2018,52.654039850636565
9,14,1,5,2018,56.32026696958015
9,14,1,6,2018,59.56758634575392
9,14,1,0,2018,38.63495087933311
9,14,1,1,2018,46.09105939612008
9,14,1,2,2018,46.156206167071645
9,14,1,3,2018,49.5582451331047
9,14,1,4,2018,52.654039850636565
9,14,1,5,2018,56.32026696958015
9,14,1,6,2018,59.56758634575392
9,14,1,0,2018,38.63495087933311
9,14,1,1,2018,46.09105939612008
9,14,1,2,2018,46.156206167071645
9,14,1,3,2018,49.5582451331047
9,14,1,4,2018,52.654039850636565
9,14,1,5,2018,56.32026696958015
9,14,1,6,2018,59.56758634575392
9,14,1,0,2018,38.63495087933311
9,14,1,1,2018,46.09105939612008
9,14,1,2,2018,46.156206167071645
9,14,1,3,2018,49.5582451331047
9,14,1,4,2018,52.654039850636565
9,14,1,5,2018,56.32026696958015
9,14,1,6,2018,59.56758634575392
9,14,1,0,2018,38.63495087933311
9,14,1,1,2018,46.09105939612008
9,14,1,2,2018,46.156206167071645
9,14,2,3,2018,53.659594760820525
9,14,2,4,2018,57.284131492635524
9,14,2,5,2018,61.315855886845384
9,14,2,6,2018,64.82866245053155
9,14,2,0,2018,42.089677420740465
9,14,2,1,2018,49.93870203096722
9,14,2,2,2018,49.920963122465096
9,14,2,3,2018,53.659594760820525
9,14,2,4,2018,57.284131492635524
9,14,2,5,2018,61.315855886845384
9,14,2,6,2018,64.82866245053155
9,14,2,0,2018,42.089677420740465
9,14,2,1,2018,49.93870203096722
9,14,2,2,2018,49.920963122465096
9,14,2,3,2018,53.659594760820525
9,14,2,4,2018,57.284131492635524
9,14,2,5,2018,61.315855886845384
9,14,2,6,2018,64.82866245053155
9,14,2,0,2018,42.089677420740465
9,14,2,1,2018,49.93870203096722
9,14,2,2,2018,49.920963122465096
9,14,2,3,2018,53.659594760820525
9,14,2,4,2018,57.284131492635524
9,14,2,5,2018,61.315855886845384
9,14,2,6,2018,64.82866245053155
9,14,2,0,2018,42.089677420740465
9,14,2,1,2018,49.93870203096722
9,14,2,2,2018,49.920963122465096
9,14,3,3,2018,62.271197789504534
9,14,3,4,2018,66.43531833330552
9,14,3,5,2018,71.05788784312215
9,14,3,6,2018,75.130759845725
9,14,3,0,2018,49.22860710984021
9,14,3,1,2018,58.112965171117814
9,14,3,2,2018,58.03243764047794
9,14,3,3,2018,62.271197789504534
9,14,3,4,2018,66.43531833330552
9,14,3,5,2018,71.05788784312215
9,14,3,6,2018,75.130759845725
9,14,3,0,2018,49.22860710984021
9,14,3,1,2018,58.112965171117814
9,14,3,2,2018,58.03243764047794
